City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,Year,Month,Day,Season
Ahmedabad,2019-12-21,64.25,121.71,10.97,34.29,24.92,13.535549399815327,10.97,73.34,12.43,4.149716373012463,19.2963644177052,3.477354965585054,206.0,2019,12,21,Winter
Ahmedabad,2019-12-22,60.17,104.08,3.75,18.36,11.75,13.535549399815327,3.75,39.26,8.94,4.149716373012463,19.2963644177052,3.477354965585054,170.0,2019,12,22,Winter
Ahmedabad,2019-12-23,57.99,97.02,2.2,17.47,10.16,13.535549399815327,2.2,52.32,6.35,4.149716373012463,19.2963644177052,3.477354965585054,113.0,2019,12,23,Winter
Ahmedabad,2019-12-24,49.63,95.51,1.89,19.99,11.16,13.535549399815327,1.89,79.47,4.87,4.149716373012463,19.2963644177052,3.477354965585054,113.0,2019,12,24,Winter
Ahmedabad,2019-12-25,53.0,98.1,4.07,20.11,12.85,13.535549399815327,4.07,69.13,5.4,4.149716373012463,19.2963644177052,3.477354965585054,166.0,2019,12,25,Winter
Ahmedabad,2019-12-26,52.77,95.25,6.64,31.26,20.2,13.535549399815327,6.64,50.74,10.61,4.149716373012463,19.2963644177052,3.477354965585054,216.0,2019,12,26,Winter
Ahmedabad,2019-12-27,39.89,83.69,17.34,50.41,37.37,13.535549399815327,17.34,53.83,19.03,4.149716373012463,19.2963644177052,3.477354965585054,381.0,2019,12,27,Winter
Ahmedabad,2019-12-28,43.95,85.68,11.4,45.51,30.71,13.535549399815327,11.4,73.27,19.15,4.149716373012463,19.2963644177052,3.477354965585054,288.0,2019,12,28,Winter
Ahmedabad,2019-12-29,53.52,89.41,30.94,43.92,44.52,13.535549399815327,30.94,49.84,23.66,4.149716373012463,19.2963644177052,3.477354965585054,398.0,2019,12,29,Winter
Ahmedabad,2019-12-30,69.1,115.57,34.49,45.08,45.8,13.535549399815327,34.49,68.73,23.67,66.38,271.92,65.59,703.0,2019,12,30,Winter
Ahmedabad,2019-12-31,74.18,126.67,6.36,22.77,15.85,13.535549399815327,6.36,95.2,23.67,3.62,17.96,2.74,385.0,2019,12,31,Winter
Ahmedabad,2020-01-01,79.57,131.62,3.78,12.64,8.99,13.535549399815327,3.78,27.7,23.67,4.21,31.42,2.52,216.0,2020,1,1,Winter
Ahmedabad,2020-01-02,72.59,128.86,3.63,14.38,9.73,13.535549399815327,3.63,23.96,23.67,3.71,31.14,2.52,162.0,2020,1,2,Winter
Ahmedabad,2020-01-03,69.54,128.99,7.06,15.13,12.65,13.535549399815327,7.06,35.78,23.66,4.78,31.14,2.52,220.0,2020,1,3,Winter
Ahmedabad,2020-01-04,66.2,138.47,8.97,20.79,16.84,13.535549399815327,8.97,38.98,23.65,4.12,31.14,2.52,254.0,2020,1,4,Winter
Ahmedabad,2020-01-05,55.99,110.41,5.41,15.34,11.53,13.535549399815327,5.41,45.83,23.61,3.3,31.14,2.52,255.0,2020,1,5,Winter
Ahmedabad,2020-01-06,46.96,109.44,7.17,16.88,13.58,13.535549399815327,7.17,38.11,23.64,2.75,31.14,2.52,175.0,2020,1,6,Winter
Ahmedabad,2020-01-07,70.06,161.09,7.37,22.67,16.56,13.535549399815327,7.37,58.67,23.58,2.75,31.14,2.52,285.0,2020,1,7,Winter
Ahmedabad,2020-01-08,61.4,118.44,2.38,16.33,9.74,13.535549399815327,2.38,30.54,23.59,2.75,31.14,2.52,157.0,2020,1,8,Winter
Ahmedabad,2020-01-09,38.89,93.4,2.41,14.14,8.7,13.535549399815327,2.41,46.78,23.64,2.75,31.14,2.52,129.0,2020,1,9,Winter
Ahmedabad,2020-01-10,56.14,108.83,2.5,11.65,7.55,13.535549399815327,2.5,26.75,23.58,2.75,31.14,2.52,129.0,2020,1,10,Winter
Ahmedabad,2020-01-11,59.96,109.98,2.38,14.37,8.79,13.535549399815327,2.38,45.44,23.58,2.75,31.14,2.52,114.0,2020,1,11,Winter
Ahmedabad,2020-01-12,83.9,152.94,8.81,20.66,16.65,13.535549399815327,8.81,58.01,23.56,4.42,31.14,2.52,212.0,2020,1,12,Winter
Ahmedabad,2020-01-13,89.34,143.84,8.08,19.05,15.32,13.535549399815327,8.08,62.71,23.69,4.45,31.14,2.52,368.0,2020,1,13,Winter
Ahmedabad,2020-01-14,39.83,44.53,3.26,16.42,10.29,13.535549399815327,3.26,25.78,23.62,2.72,30.82,2.49,189.0,2020,1,14,Winter
Ahmedabad,2020-01-15,53.27,90.4,3.59,16.01,10.43,13.535549399815327,3.59,19.5,23.66,2.72,30.82,2.49,142.0,2020,1,15,Winter
Ahmedabad,2020-01-16,40.07,79.32,3.75,13.41,9.34,13.535549399815327,3.75,10.67,23.6,2.75,31.14,2.52,152.0,2020,1,16,Winter
Ahmedabad,2020-01-17,80.24,219.84,20.06,15.61,22.26,13.535549399815327,20.06,36.88,23.62,2.36,34.32,2.3,334.0,2020,1,17,Winter
Ahmedabad,2020-01-18,59.51,106.43,24.98,25.39,30.87,13.535549399815327,24.98,71.69,23.57,1.82,38.68,2.0,547.0,2020,1,18,Winter
Ahmedabad,2020-01-19,36.05,79.23,13.05,22.26,20.59,13.535549399815327,13.05,46.67,23.6,1.82,38.68,2.0,375.0,2020,1,19,Winter
Ahmedabad,2020-01-20,36.21,82.86,20.86,15.65,22.94,13.535549399815327,20.86,44.86,23.6,1.47,34.83,1.49,384.0,2020,1,20,Winter
Ahmedabad,2020-01-21,51.15,123.03,33.0,25.32,36.81,13.535549399815327,33.0,84.52,23.61,1.15,31.37,1.04,529.0,2020,1,21,Winter
Ahmedabad,2020-01-22,51.32,121.82,20.18,23.56,26.48,13.535549399815327,20.18,50.3,23.6,1.15,31.37,1.04,449.0,2020,1,22,Winter
Ahmedabad,2020-01-23,38.71,88.47,10.39,16.11,15.61,13.535549399815327,10.39,34.63,23.56,1.15,31.37,1.04,483.0,2020,1,23,Winter
Ahmedabad,2020-01-24,40.83,96.12,18.14,19.84,3.56,13.535549399815327,18.14,54.28,23.58,0.18,4.83,0.16,294.76488095238096,2020,1,24,Winter
Ahmedabad,2020-01-25,61.05,132.46,19.52,23.86,26.05,13.535549399815327,19.52,144.29,47.16,1.15,31.37,1.04,294.76488095238096,2020,1,25,Winter
Ahmedabad,2020-01-26,62.03,191.09,118.0,12.48,74.5,13.535549399815327,118.0,112.57,36.76,1.15,31.37,1.04,294.76488095238096,2020,1,26,Winter
Ahmedabad,2020-01-27,33.93,85.43,9.53,30.39,21.94,13.535549399815327,9.53,51.25,41.25,1.15,31.37,1.04,294.76488095238096,2020,1,27,Winter
Ahmedabad,2020-01-28,18.03,66.54,11.31,18.02,17.23,13.535549399815327,11.31,35.39,30.29,1.15,31.37,1.04,289.0,2020,1,28,Winter
Ahmedabad,2020-01-29,28.77,73.99,20.76,21.98,25.69,13.535549399815327,20.76,40.13,32.37,1.05,30.73,1.07,204.0,2020,1,29,Winter
Ahmedabad,2020-01-30,41.74,92.88,36.07,26.88,38.15,13.535549399815327,36.07,100.04,30.37,1.02,30.57,1.08,528.0,2020,1,30,Winter
Ahmedabad,2020-01-31,57.28,109.84,36.16,50.06,51.39,13.535549399815327,36.16,83.08,34.61,1.39,30.64,1.05,660.0,2020,1,31,Winter
Ahmedabad,2020-02-01,88.79,125.19,15.2,54.23,37.8,13.535549399815327,15.2,56.67,45.39,1.82,31.52,1.04,483.0,2020,2,1,Winter
Ahmedabad,2020-02-02,52.31,97.67,9.38,38.28,25.67,13.535549399815327,9.38,36.8,26.07,1.82,31.52,1.04,336.0,2020,2,2,Winter
Ahmedabad,2020-02-03,68.19,106.14,10.08,45.94,29.93,13.535549399815327,10.08,31.18,43.72,1.53,34.6,0.81,272.0,2020,2,3,Winter
Ahmedabad,2020-02-04,80.59,127.97,29.48,59.9,51.22,13.535549399815327,29.48,48.18,41.9,1.15,38.57,0.52,571.0,2020,2,4,Winter
Ahmedabad,2020-02-05,77.56,137.39,30.93,59.03,51.88,13.535549399815327,30.93,59.11,36.15,1.15,38.57,0.52,568.0,2020,2,5,Winter
Ahmedabad,2020-02-06,56.5,121.52,6.1,55.49,31.62,13.535549399815327,6.1,51.41,41.16,1.15,38.57,0.52,387.0,2020,2,6,Winter
Ahmedabad,2020-02-07,66.87,127.71,23.75,53.47,43.78,13.535549399815327,23.75,47.32,53.97,1.15,38.57,0.52,322.0,2020,2,7,Winter
Ahmedabad,2020-02-08,95.25,160.18,14.56,54.77,37.58,13.535549399815327,14.56,55.99,68.81,1.15,38.57,0.52,652.0,2020,2,8,Winter
Ahmedabad,2020-02-09,69.85,124.4,6.25,40.74,24.54,13.535549399815327,6.25,27.16,36.608304512863775,1.15,38.57,0.52,215.0,2020,2,9,Winter
Ahmedabad,2020-02-10,64.94,116.45,8.62,47.28,29.5,13.535549399815327,8.62,31.84,71.69,1.15,38.57,0.52,223.0,2020,2,10,Winter
Ahmedabad,2020-02-11,79.58,145.12,12.48,55.78,36.51,13.535549399815327,12.48,48.28,42.4,1.15,38.57,0.52,340.0,2020,2,11,Winter
Ahmedabad,2020-02-12,83.67,164.2,27.61,56.27,48.05,13.535549399815327,27.61,52.9,44.73,1.15,38.57,0.52,475.0,2020,2,12,Winter
Ahmedabad,2020-02-13,88.83,182.12,57.7,45.43,63.19,13.535549399815327,57.7,40.9,51.73,1.15,38.57,0.52,974.0,2020,2,13,Winter
Ahmedabad,2020-02-14,50.55,116.51,18.72,57.55,42.05,13.535549399815327,18.72,54.6,31.28,1.15,38.57,0.52,412.0,2020,2,14,Winter
Ahmedabad,2020-02-15,73.04,136.02,24.78,67.15,51.25,13.535549399815327,24.78,57.08,53.88,1.08,37.29,0.56,480.0,2020,2,15,Winter
Ahmedabad,2020-02-16,59.47,124.36,14.28,63.11,41.44,13.535549399815327,14.28,66.39,76.89,1.16,35.51,0.61,388.0,2020,2,16,Winter
Ahmedabad,2020-02-17,62.48,147.78,43.22,50.12,52.43,13.535549399815327,43.22,57.29,63.76,0.99,34.54,0.59,543.0,2020,2,17,Winter
Ahmedabad,2020-02-18,85.33,163.52,59.34,54.08,67.01,13.535549399815327,59.34,64.71,75.45,1.42,32.61,0.56,1226.0,2020,2,18,Winter
Ahmedabad,2020-02-19,114.79,217.94,42.62,80.38,70.43,13.535549399815327,42.62,118.91,43.63,1.76,32.61,0.56,1291.0,2020,2,19,Winter
Ahmedabad,2020-02-20,65.74,164.24,22.33,70.75,51.18,13.535549399815327,22.33,72.14,50.08,0.99,32.61,0.56,493.0,2020,2,20,Winter
Ahmedabad,2020-02-21,60.61,133.31,10.49,52.78,33.57,13.535549399815327,10.49,52.84,38.67,0.99,32.61,0.56,407.0,2020,2,21,Winter
Ahmedabad,2020-02-22,36.35,97.03,4.78,52.87,29.36,13.535549399815327,4.78,42.9,52.15,0.99,32.61,0.56,168.0,2020,2,22,Winter
Ahmedabad,2020-02-23,54.06,104.74,4.22,51.33,28.19,13.535549399815327,4.22,48.07,39.74,0.99,32.61,0.56,219.0,2020,2,23,Winter
Ahmedabad,2020-02-24,68.68,141.39,10.92,74.32,44.41,13.535549399815327,10.92,42.37,44.44,0.99,32.61,0.56,282.0,2020,2,24,Winter
Ahmedabad,2020-02-25,73.18,193.22,31.41,94.67,69.62,13.535549399815327,31.41,62.73,46.23,1.79,32.61,0.56,528.0,2020,2,25,Winter
Ahmedabad,2020-02-26,137.81,242.98,70.45,124.33,113.23,13.535549399815327,70.45,103.5,37.79,0.99,32.61,0.56,983.0,2020,2,26,Winter
Ahmedabad,2020-02-27,94.27,177.11,92.96,92.35,114.42,13.535549399815327,92.96,68.76,52.7,2.63,39.93,0.86,1262.0,2020,2,27,Winter
Ahmedabad,2020-02-28,79.68,169.52,57.77,91.2,87.59,13.535549399815327,57.77,64.67,50.27,2.85,46.56,1.13,962.0,2020,2,28,Winter
Ahmedabad,2020-02-29,53.86,136.6,17.8,75.13,49.93,13.535549399815327,17.8,64.67,52.74,2.85,46.56,1.13,421.0,2020,2,29,Winter
Ahmedabad,2020-03-01,53.06,123.32,22.34,59.64,45.76,13.535549399815327,22.34,70.8,41.7,2.85,46.56,1.13,475.0,2020,3,1,Summer
Ahmedabad,2020-03-02,56.2,149.92,23.13,62.85,47.92,13.535549399815327,23.13,81.42,34.18,3.02,46.56,1.13,508.0,2020,3,2,Summer
Ahmedabad,2020-03-03,77.58,155.65,21.26,60.32,45.29,13.535549399815327,21.26,119.95,39.83,2.85,46.56,1.13,460.0,2020,3,3,Summer
Ahmedabad,2020-03-04,49.16,125.88,7.4,31.08,20.69,13.535549399815327,7.4,51.07,45.99,2.85,46.56,1.13,246.0,2020,3,4,Summer
Ahmedabad,2020-03-05,43.75,115.5,8.43,24.16,18.08,13.535549399815327,8.43,63.99,38.62,2.85,46.56,1.13,261.0,2020,3,5,Summer
Ahmedabad,2020-03-06,54.05,128.08,10.7,28.74,22.0,13.535549399815327,10.7,61.9,45.82,2.85,46.56,1.13,308.0,2020,3,6,Summer
Ahmedabad,2020-03-07,51.32,140.9,12.19,41.31,29.25,13.535549399815327,12.19,45.6,64.01,3.45,46.56,1.13,359.0,2020,3,7,Summer
Ahmedabad,2020-03-08,35.04,85.35,7.87,45.21,27.93,13.535549399815327,7.87,32.78,36.608304512863775,2.85,46.56,1.13,325.0,2020,3,8,Summer
Ahmedabad,2020-03-09,37.02,90.26,5.55,32.91,20.2,13.535549399815327,5.55,42.98,67.75,2.85,46.56,1.13,170.0,2020,3,9,Summer
Ahmedabad,2020-03-10,37.67,94.36,2.28,17.52,10.25,13.535549399815327,2.28,26.68,16.92,2.85,46.56,1.13,116.0,2020,3,10,Summer
Ahmedabad,2020-03-11,31.12,80.79,3.56,21.51,13.13,13.535549399815327,3.56,19.43,16.68,2.85,46.56,1.13,152.0,2020,3,11,Summer
Ahmedabad,2020-03-12,41.19,114.05,6.04,31.18,19.72,13.535549399815327,6.04,40.38,36.608304512863775,2.85,46.56,1.13,218.0,2020,3,12,Summer
Ahmedabad,2020-03-13,41.72,97.7,6.95,24.99,17.38,13.535549399815327,6.95,27.3,72.25,2.85,46.56,1.13,302.0,2020,3,13,Summer
Ahmedabad,2020-03-14,39.57,111.46,4.0,35.3,20.2,13.535549399815327,4.0,49.34,39.51,2.85,46.56,1.13,170.0,2020,3,14,Summer
Ahmedabad,2020-03-15,39.42,115.8,5.11,31.33,19.1,13.535549399815327,5.11,27.4,33.16,2.85,46.56,1.13,215.0,2020,3,15,Summer
Ahmedabad,2020-03-16,36.03,90.32,3.89,34.32,19.65,13.535549399815327,3.89,28.6,53.81,2.85,46.56,1.13,222.0,2020,3,16,Summer
Ahmedabad,2020-03-17,53.07,112.92,16.02,37.65,30.33,13.535549399815327,16.02,34.49,36.608304512863775,2.85,46.56,1.13,310.0,2020,3,17,Summer
Ahmedabad,2020-03-18,58.54,124.58,15.45,44.39,33.18,13.535549399815327,15.45,42.86,81.35,2.85,46.56,1.13,487.0,2020,3,18,Summer
Ahmedabad,2020-03-19,101.09,162.86,15.07,43.66,31.13,13.535549399815327,15.07,42.07,44.44,2.85,46.56,1.13,988.0,2020,3,19,Summer
Ahmedabad,2020-03-20,50.47,109.06,4.67,35.13,13.3,13.535549399815327,4.67,44.08,45.98,0.0,0.0,0.0,294.76488095238096,2020,3,20,Summer
Ahmedabad,2020-03-21,74.43,132.17,9.82,31.56,22.73,13.535549399815327,9.82,67.89,36.14,4.149716373012463,19.2963644177052,3.477354965585054,296.0,2020,3,21,Summer
Ahmedabad,2020-03-22,48.16,122.17,5.47,18.27,12.99,13.535549399815327,5.47,52.62,33.69,4.149716373012463,19.2963644177052,3.477354965585054,180.0,2020,3,22,Summer
Ahmedabad,2020-03-23,44.61,112.32,4.98,31.4,17.08,13.535549399815327,4.98,34.25,49.45,6.81,28.18,7.52,247.0,2020,3,23,Summer
Ahmedabad,2020-03-24,31.89,98.52,2.96,25.2,14.5,13.535549399815327,2.96,44.87,47.99,4.01,23.25,3.33,135.0,2020,3,24,Summer
Ahmedabad,2020-03-25,33.25,91.38,4.28,33.45,19.44,13.535549399815327,4.28,61.4,38.86,4.9,18.98,2.85,195.0,2020,3,25,Summer
Ahmedabad,2020-03-26,43.67,91.12,7.11,26.61,17.61,13.535549399815327,7.11,34.72,39.74,4.71,19.16,2.8,216.0,2020,3,26,Summer
Ahmedabad,2020-03-27,22.93,37.12,5.23,18.52,12.87,13.535549399815327,5.23,16.19,34.41,1.58,7.5,1.08,193.0,2020,3,27,Summer
Ahmedabad,2020-03-28,37.73,72.43,4.67,35.52,20.77,13.535549399815327,4.67,16.06,34.72,6.37,26.05,3.56,160.0,2020,3,28,Summer
Ahmedabad,2020-03-29,20.67,75.48,3.08,26.98,15.46,13.535549399815327,3.08,22.76,40.17,4.79,15.29,1.95,125.0,2020,3,29,Summer
Ahmedabad,2020-03-30,28.55,89.1,4.11,38.65,21.89,13.535549399815327,4.11,19.14,31.5,8.51,37.5,4.88,140.0,2020,3,30,Summer
Ahmedabad,2020-03-31,29.97,98.96,3.85,22.08,13.64,13.535549399815327,3.85,32.01,36.86,7.0,29.53,2.5,145.0,2020,3,31,Summer
Ahmedabad,2020-04-01,24.79,86.06,4.5,21.29,13.7,13.535549399815327,4.5,22.16,36.76,3.58,15.89,1.88,153.0,2020,4,1,Summer
Ahmedabad,2020-04-02,25.52,88.12,4.46,24.24,15.15,13.535549399815327,4.46,18.54,38.17,4.59,19.84,2.09,164.0,2020,4,2,Summer
Ahmedabad,2020-04-03,33.48,87.96,4.51,41.44,23.58,13.535549399815327,4.51,23.84,46.53,9.31,40.13,5.44,173.0,2020,4,3,Summer
Ahmedabad,2020-04-04,39.44,84.83,3.82,39.88,22.28,13.535549399815327,3.82,27.53,58.08,9.71,36.32,4.85,182.0,2020,4,4,Summer
Ahmedabad,2020-04-05,43.77,87.96,3.35,40.99,22.49,13.535549399815327,3.35,31.4,53.61,10.92,46.65,5.63,152.0,2020,4,5,Summer
Ahmedabad,2020-04-06,46.64,95.3,3.75,29.6,17.24,13.535549399815327,3.75,22.2,49.67,7.65,37.78,3.94,145.0,2020,4,6,Summer
Ahmedabad,2020-04-07,45.8,104.5,3.87,16.8,11.04,13.535549399815327,3.87,31.04,48.2,5.44,20.89,1.47,159.0,2020,4,7,Summer
Ahmedabad,2020-04-08,36.3,90.07,5.19,15.65,11.51,13.535549399815327,5.19,30.8,49.83,4.66,14.64,1.08,183.0,2020,4,8,Summer
Ahmedabad,2020-04-09,32.12,89.74,5.07,21.61,14.33,13.535549399815327,5.07,20.75,62.53,5.64,18.82,2.04,168.0,2020,4,9,Summer
Ahmedabad,2020-04-10,30.73,78.56,4.36,28.65,17.23,13.535549399815327,0.59,32.01,42.61,6.91,32.15,3.51,113.0,2020,4,10,Summer
Ahmedabad,2020-04-11,30.18,74.99,3.06,34.81,19.26,13.535549399815327,0.45,25.09,39.0,8.52,51.18,6.71,89.0,2020,4,11,Summer
Ahmedabad,2020-04-12,26.7,72.83,2.72,27.0,15.18,13.535549399815327,0.36,21.57,42.16,5.63,34.1,3.97,101.0,2020,4,12,Summer
Ahmedabad,2020-04-13,18.77,61.54,2.81,23.01,13.01,13.535549399815327,0.39,26.86,47.88,3.41,25.88,2.56,95.0,2020,4,13,Summer
Ahmedabad,2020-04-14,31.16,72.09,3.22,25.9,14.73,13.535549399815327,0.37,21.85,43.35,4.75,31.33,3.61,89.0,2020,4,14,Summer
Ahmedabad,2020-04-15,23.69,64.81,2.28,17.18,10.04,13.535549399815327,0.43,23.5,44.04,2.14,29.17,1.67,88.0,2020,4,15,Summer
Ahmedabad,2020-04-16,38.65,81.47,3.7,26.76,14.75,13.535549399815327,0.36,22.03,54.24,5.84,34.58,3.22,95.0,2020,4,16,Summer
Ahmedabad,2020-04-17,30.8,76.25,4.22,25.97,12.68,13.535549399815327,0.36,18.03,37.28,3.22,22.59,1.83,92.0,2020,4,17,Summer
Ahmedabad,2020-04-18,30.69,107.31,3.43,22.57,11.7,13.535549399815327,0.41,36.24,39.3,3.89,31.0,2.45,96.0,2020,4,18,Summer
Ahmedabad,2020-04-19,21.27,65.12,3.66,13.93,9.31,13.535549399815327,0.36,21.0,40.56,1.67,14.29,0.95,99.0,2020,4,19,Summer
Ahmedabad,2020-04-20,29.84,77.98,3.91,15.77,10.58,13.535549399815327,0.34,25.22,38.31,2.27,15.74,1.02,86.0,2020,4,20,Summer
Ahmedabad,2020-04-21,27.81,73.99,3.41,16.32,10.46,13.535549399815327,0.39,19.16,38.23,2.33,17.57,1.5,87.0,2020,4,21,Summer
Ahmedabad,2020-04-22,32.11,94.34,3.68,17.95,11.49,13.535549399815327,0.45,15.83,42.22,5.48,33.62,2.16,101.0,2020,4,22,Summer
Ahmedabad,2020-04-23,31.67,81.09,3.93,16.17,10.82,13.535549399815327,0.35,32.39,43.6,3.97,20.74,1.23,106.0,2020,4,23,Summer
Ahmedabad,2020-04-24,27.19,82.36,3.52,16.13,9.85,13.535549399815327,0.28,20.59,51.81,1.78,9.02,0.67,110.0,2020,4,24,Summer
Ahmedabad,2020-04-25,28.25,70.48,4.83,13.88,10.25,13.535549399815327,0.38,16.51,41.74,1.17,9.32,0.56,98.0,2020,4,25,Summer
Ahmedabad,2020-04-26,25.91,73.35,4.78,13.82,10.29,13.535549399815327,0.4,10.58,44.44,1.8,10.39,0.75,101.0,2020,4,26,Summer
Ahmedabad,2020-04-27,31.76,81.16,3.99,19.95,12.7,13.535549399815327,0.46,29.73,52.46,3.52,20.49,1.34,117.0,2020,4,27,Summer
Ahmedabad,2020-04-28,32.55,87.41,3.53,23.58,14.12,13.535549399815327,0.46,42.86,50.2,4.92,32.73,2.51,130.0,2020,4,28,Summer
Ahmedabad,2020-04-29,27.15,76.73,3.18,24.82,14.4,13.535549399815327,0.67,32.97,54.81,3.39,32.14,2.46,122.0,2020,4,29,Summer
Ahmedabad,2020-04-30,26.93,74.38,2.76,17.05,10.37,13.535549399815327,0.46,37.7,56.97,1.92,18.54,1.64,128.0,2020,4,30,Summer
Ahmedabad,2020-05-01,28.71,89.91,2.83,13.32,8.6,13.535549399815327,0.54,26.36,49.97,1.59,15.82,0.92,128.0,2020,5,1,Summer
Ahmedabad,2020-05-02,22.56,63.23,3.68,15.16,10.09,13.535549399815327,0.56,25.87,55.72,1.55,10.29,0.65,131.0,2020,5,2,Summer
Ahmedabad,2020-05-03,23.82,62.1,4.69,16.38,11.49,13.535549399815327,0.64,22.71,54.35,2.83,16.27,0.89,121.0,2020,5,3,Summer
Ahmedabad,2020-05-04,23.73,69.88,4.85,15.87,11.36,13.535549399815327,0.73,20.04,58.72,2.38,16.23,0.9,130.0,2020,5,4,Summer
Ahmedabad,2020-05-05,33.47,134.83,3.6,29.05,13.84,13.535549399815327,0.54,2.42,54.8,3.57,26.59,1.91,143.0,2020,5,5,Summer
Ahmedabad,2020-05-06,26.52,79.38,4.06,18.06,11.7,13.535549399815327,0.67,36.68408281573499,59.96,3.7,19.68,1.57,146.0,2020,5,6,Summer
Ahmedabad,2020-05-07,30.45,75.08,3.74,21.48,13.23,13.535549399815327,0.4,36.68408281573499,58.31,7.47,34.84,1.72,135.0,2020,5,7,Summer
Ahmedabad,2020-05-08,26.79,66.34,3.71,14.99,10.06,13.535549399815327,0.51,36.68408281573499,57.81,3.26,20.64,0.86,127.0,2020,5,8,Summer
Ahmedabad,2020-05-09,23.79,74.56,5.61,16.64,11.91,13.535549399815327,0.55,36.68408281573499,52.49,4.37,20.72,1.14,122.0,2020,5,9,Summer
Ahmedabad,2020-05-10,26.17,62.14,1.93,14.73,8.61,13.535549399815327,0.77,36.68408281573499,56.28,2.65,16.72,0.84,125.0,2020,5,10,Summer
Ahmedabad,2020-05-11,21.31,66.1,1.85,15.01,8.68,13.535549399815327,0.54,36.68408281573499,57.55,1.9,13.92,0.76,125.0,2020,5,11,Summer
Ahmedabad,2020-05-12,21.94,69.06,2.95,16.95,10.47,13.535549399815327,0.58,36.68408281573499,57.89,3.3,16.19,0.97,135.0,2020,5,12,Summer
Ahmedabad,2020-05-13,23.19,67.28,4.12,17.46,11.59,13.535549399815327,0.48,36.68408281573499,52.31,2.85,18.48,0.88,117.0,2020,5,13,Summer
Ahmedabad,2020-05-14,21.9,64.39,2.98,18.73,11.33,13.535549399815327,0.49,36.68408281573499,51.86,2.28,16.67,0.81,127.0,2020,5,14,Summer
Ahmedabad,2020-05-15,19.15,78.8,3.93,19.59,12.47,13.535549399815327,0.51,36.68408281573499,61.79,4.14,25.58,1.62,125.0,2020,5,15,Summer
Ahmedabad,2020-05-16,35.75,107.68,2.54,18.72,11.0,13.535549399815327,0.39,36.68408281573499,54.31,3.02,18.12,1.25,136.0,2020,5,16,Summer
Ahmedabad,2020-05-17,27.28,63.5,2.5,18.56,10.84,13.535549399815327,0.68,36.68408281573499,55.52,2.91,17.83,1.29,137.0,2020,5,17,Summer
Ahmedabad,2020-05-18,20.85,61.13,2.6,21.35,12.35,13.535549399815327,0.62,36.68408281573499,54.41,2.95,20.62,3.15,133.0,2020,5,18,Summer
Ahmedabad,2020-05-19,23.98,56.9,4.15,26.56,16.04,13.535549399815327,0.61,36.68408281573499,59.05,4.36,22.17,2.43,133.0,2020,5,19,Summer
Ahmedabad,2020-05-20,25.6,82.26,2.86,22.47,13.05,13.535549399815327,0.69,36.68408281573499,60.12,5.5,25.02,1.96,132.0,2020,5,20,Summer
Ahmedabad,2020-05-21,33.35,84.99,2.64,25.02,14.15,13.535549399815327,0.56,36.68408281573499,62.4,6.41,21.6,1.86,130.0,2020,5,21,Summer
Ahmedabad,2020-05-22,31.38,90.28,4.54,35.67,20.77,13.535549399815327,0.65,36.68408281573499,62.39,7.75,32.76,2.64,142.0,2020,5,22,Summer
Ahmedabad,2020-05-23,29.26,82.26,2.58,22.23,12.73,13.535549399815327,0.67,36.68408281573499,55.64,5.36,25.91,1.69,135.0,2020,5,23,Summer
Ahmedabad,2020-05-24,25.47,67.79,2.73,17.85,10.7,13.535549399815327,0.81,36.68408281573499,57.16,2.62,11.5,1.34,140.0,2020,5,24,Summer
Ahmedabad,2020-05-25,24.84,70.95,3.98,16.03,10.65,13.535549399815327,0.57,36.68408281573499,57.53,2.24,12.49,0.98,126.0,2020,5,25,Summer
Ahmedabad,2020-05-26,29.78,99.14,2.88,19.35,11.55,13.535549399815327,0.59,36.68408281573499,50.52,1.68,10.42,0.99,126.0,2020,5,26,Summer
Ahmedabad,2020-05-27,31.25,89.65,3.65,21.42,13.17,13.535549399815327,0.83,36.68408281573499,54.58,4.01,15.74,1.08,123.0,2020,5,27,Summer
Ahmedabad,2020-05-28,30.7,86.02,3.56,18.84,11.85,13.535549399815327,0.56,36.68408281573499,55.49,8.88,17.32,1.41,117.0,2020,5,28,Summer
Ahmedabad,2020-05-29,23.91,81.0,3.29,18.6,11.52,13.535549399815327,0.57,36.68408281573499,44.9,5.47,15.33,1.37,126.0,2020,5,29,Summer
Ahmedabad,2020-05-30,25.71,66.36,3.4,16.46,10.53,13.535549399815327,0.41,36.68408281573499,47.74,4.67,15.53,1.27,112.0,2020,5,30,Summer
Ahmedabad,2020-05-31,22.83,67.92,3.82,15.35,10.31,13.535549399815327,0.4,36.68408281573499,53.06,3.03,15.14,1.13,104.0,2020,5,31,Summer
Ahmedabad,2020-06-01,31.02,312.28,2.74,22.62,13.07,13.535549399815327,0.64,36.68408281573499,66.9,6.78,23.27,3.08,126.0,2020,6,1,Monsoon
Ahmedabad,2020-06-02,131.88,173.4,2.71,41.56,22.26,13.535549399815327,0.45,20.08,34.26,10.84,43.9,5.19,152.0,2020,6,2,Monsoon
Ahmedabad,2020-06-03,54.9846661237785,586.27,2.23,43.36,21.25,13.535549399815327,0.44,23.71,73.66,8.04,42.98,3.65,294.76488095238096,2020,6,3,Monsoon
